source,target
1127716,240371
1803932,1127716
1127716,1803932
3163073,1127716
1127716,1803932
1127716,6520151
240371,1127716
240371,1127716
6520151,1127716
6520151,1127716
1803932,1127716
370010,1127716
3163073,1127716
240371,1127716
1127716,6648127
1127716,3163073
1803932,1127716
240371,1127716
1127716,240371
6520151,1127716
1127716,580245
3163073,1127716
1127716,1803932
1127716,2687491
2804568,1127716
1127716,6520151
240371,1127716
1803932,1127716
1127716,240371
1127716,6520151
240371,1127716
240371,1127716
6520151,1127716
6520151,1127716
1127716,6520151
240371,1127716
1803932,1127716
1127716,1803932
3163073,1127716
6520151,1127716
1803932,1127716
392027,1127716
240371,1127716
1127716,6520151
2804568,1127716
240371,1127716
1127716,2804568
224775,1127716
6520151,1127716
240371,1127716
240371,1127716
240371,1127716
240371,1127716
1127716,2687491
240371,1127716
6520151,1127716
1127716,3163073
1127716,6520151
1127716,1803932
6648127,1127716
580245,1127716
6520151,1127716
1803932,1127716
2687491,1127716
3163073,1127716
6520151,1127716
370010,1127716
6520151,1127716
1127716,1803932
3163073,1127716
3163073,1127716
1803932,1127716
3134528,1127716
1803932,1127716
6520151,1127716
580245,1127716
1127716,6648127
1127716,1803932
1803932,1127716
370010,1127716
1127716,2687491
1127716,580245
3163073,1127716
1127716,3134528
1127716,6520151
1127716,6648127
6520151,1127716
6520151,1127716
1127716,6520151
240371,1127716
240371,1127716
6520151,1127716
3163073,1127716
1127716,240371
1127716,580245
6520151,1127716
1127716,1803932
240371,1127716
6520151,1127716
240371,1127716
6520151,1127716
3163073,1127716
240371,1127716
6520151,1127716
2687491,1127716
580245,1127716
3134528,1127716
6520151,1127716
240371,1127716
240371,1127716
6520151,1127716
1803932,1127716
6648127,1127716
240371,1127716
1127716,242607
242607,1127716
1127716,1803932
240371,1127716
1127716,6648127
1127716,1803932
1127716,1803932
1127716,2687491
6520151,1127716
3163073,1127716
392027,1127716
6520151,1127716
392027,1127716
1127716,6520151
6520151,1127716
370010,1127716
2687491,1127716
1803932,1127716
3163073,1127716
242607,1127716
240371,1127716
1803932,1127716
1803932,1127716
580245,1127716
3163073,1127716
3134528,1127716
6520151,1127716
370010,1127716
2687491,1127716
6520151,1127716
1127716,6520151
6520151,1127716
1127716,6520151
1127716,240371
1127716,1803932
6520151,1127716
1127716,1803932
1127716,6520151
1127716,240371
3163073,1127716
1127716,6520151
1127716,1248333
1127716,1651265
240371,1127716
3163073,1127716
240371,1127716
1127716,6520151
1127716,6520151
1127716,1803932
1127716,580245
1127716,240371
392027,1127716
1127716,392027
1803932,1127716
6520151,1127716
1127716,2687491
1127716,2687491
1127716,1803932
1127716,240371
1127716,6520151
1127716,6520151
1127716,1803932
1127716,2687491
1127716,3163073
240371,1127716
1127716,240371
1127716,240371
1127716,1803932
1127716,1803932
1127716,391704
1127716,772646
1127716,771776
1127716,391704
1127716,391704
1127716,391704
1127716,3379580
1127716,3379580
1127716,3379580
1127716,391704
1127716,391704
1127716,391704
1127716,2687491
3163073,1127716
1127716,240371
240371,1127716
240371,1127716
240371,1127716
1127716,1803932
240371,1127716
1127716,3163073
2320627,1127716
3163073,1127716
1803932,1127716
3163073,1127716
240371,1127716
240371,1127716
1127716,1803932
1803932,1127716
1127716,1803932
1127716,1803932
2804568,1127716
3078321,1127716
240371,1127716
240371,1127716
240371,1127716
1803932,1127716
2819331,1127716
1651265,1127716
2687491,1127716
1803932,1127716
1127716,240371
1803932,1127716
3163073,1127716
240371,1127716
240371,1127716
1803932,1127716
1127716,1803932
1127716,240371
240371,1127716
1127716,374660
1127716,355224
3163073,1127716
2819331,1127716
1127716,240371
3163073,1127716
2819331,1127716
1803932,1127716
240371,1127716
1127716,240371
1127716,240371
240371,1127716
240371,1127716
3163073,1127716
240371,1127716
240371,1127716
1127716,240371
240371,1127716
1127716,240371
2804568,1127716
1803932,1127716
240371,1127716
355224,1127716
2819331,1127716
3163073,1127716
1803932,1127716
1127716,1803932
2804568,1127716
240371,1127716
1127716,240371
1803932,1127716
3163073,1127716
1803932,1127716
1127716,1803932
1127716,2804568
1127716,2687491
2320627,1127716
355224,1127716
1803932,1127716
1127716,3163073
1127716,341522
1127716,1977173
1127716,999623
2320627,1127716
1127716,760369
1127716,2863786
240371,1127716
4821455,1127716
2513386,1127716
1127716,3163073
4821455,1127716
1127716,1002607
1803932,1127716
4821455,1127716
1803932,1127716
4821455,1127716
4169235,1127716
1127716,1803932
3163073,1127716
1803932,1127716
240371,1127716
3163073,1127716
203888,1127716
1127716,392027
351819,1127716
392027,1127716
1127716,240371
240371,1127716
240371,1127716
1127716,391704
1127716,433346
1127716,3163073
1127716,580245
240371,1127716
240371,1127716
1127716,3163073
1127716,240371
1127716,355224
1127716,3163073
1803932,1127716
3163073,1127716
392027,1127716
1803932,1127716
1127716,1002607
3163073,1127716
421014,1127716
1127716,2687491
1803932,1127716
1127716,1803932
1803932,1127716
392027,1127716
1127716,391704
1127716,1803932
1127716,355224
2687491,1127716
355224,1127716
1803932,1127716
1127716,760369
1127716,3078321
1127716,1002607
3163073,1127716
1127716,3163073
1127716,1803932
1127716,1002607
1803932,1127716
240371,1127716
1127716,240371
1127716,355224
1803932,1127716
433346,1127716
1127716,617573
1127716,355224
1127716,1803932
1803932,1127716
1127716,355224
1803932,1127716
2320627,1127716
355224,1127716
1127716,2687491
1127716,1002607
713559,1127716
1803932,1127716
392027,1127716
392027,1127716
617573,1127716
617573,1127716
392027,1127716
1803932,1127716
1803932,1127716
1127716,355224
1127716,1002607
1803932,1127716
1127716,580245
1127716,276413
1127716,1002607
1803932,1127716
1127716,1803932
392027,1127716
355224,1127716
1127716,3078321
1127716,2687491
1127716,1002607
355224,1127716
1803932,1127716
1127716,2687491
2320627,1127716
580245,1127716
2687491,1127716
1127716,3078321
1127716,3078321
2687491,1127716
1127716,1002607
1803932,1127716
392027,1127716
1127716,580245
1127716,580245
1803932,1127716
2439945,1127716
1803932,1127716
2320627,1127716
580245,1127716
2687491,1127716
2687491,1127716
2320627,1127716
1803932,1127716
2687491,1127716
1803932,1127716
1127716,1803932
392027,1127716
392027,1127716
1803932,1127716
2320627,1127716
1803932,1127716
355224,1127716
2687491,1127716
143303,1127716
1127716,1803932
2650079,1127716
1127716,1651265
1803932,1127716
1127716,1803932
1127716,1803932
1127716,461308
392027,1127716
392027,1127716
1803932,1127716
1803932,1127716
1803932,1127716
1803932,1127716
1803932,1127716
1803932,1127716
1127716,276413
392027,1127716
1803932,1127716
1127716,392027
1127716,276413
1127716,355224
421014,1127716
390098,1127716
1019129,1127716
979285,1127716
147176,1127716
1127716,201190
1127716,201190
147176,1127716
433346,1127716
147176,1127716
1127716,276413
147176,1127716
421014,1127716
1248333,1127716
421014,1127716
433346,1127716
1133690,1708600
458588,1133690
370010,1133690
1133690,453016
1133690,510087
1133690,964801
420465,1133690
398171,1133690
1136133,1133690
924269,1133690
683589,1133690
1020731,1133690
874255,1133690
594694,1133690
1136133,467584
1489030,1136133
1489030,1136133
520343,1136133
715299,1136133
1136133,1539452
1539452,1136133
1539452,1136133
3423338,1136133
3845002,1136133
1176972,1136133
1489030,1136133
4451326,1136133
1489030,1136133
1136133,1489030
1136133,1539452
1136133,715299
1136133,520343
1489030,1136133
1136133,1489030
1136133,3616337
1136133,2760033
1539452,1136133
1136133,924269
2760033,1136133
2760033,1136133
1136133,1063190
6574216,1136133
1136133,1489030
1136133,4451326
715061,1136133
1136133,1539452
686824,1136133
1085994,1136133
1085994,1136133
4096296,1136133
4007369,1136133
3675120,1136133
4708456,1136133
3009484,1136133
520343,1136133
1958024,1136133
2854948,1136133
2913284,1136133
2839772,1136133
2839847,1136133
3625045,1136133
1089031,1136133
1133161,1136133
1133161,1136133
1107728,1136133
1107728,1136133
572356,1136133
575561,1136133
1489030,1136133
1176972,1136133
1515650,1136133
2760033,1136133
2751618,1136133
1176972,1136133
520343,1136133
2431975,1136133
995088,1136133
743694,1136133
1248084,1136133
2563827,1136133
2617587,1136133
938484,1136133
938484,1136133
1268722,1136133
2385790,1136133
3508843,1136133
3298159,1136133
1085994,1136133
1136133,1489030
1085994,1136133
1136133,1176859
1085994,1136133
1085994,1136133
1136133,1581990
1063190,1136133
1039584,1136133
1136133,1515650
1019760,1136133
1136133,1063190
1136133,3479783
1014613,1136133
1136133,1368840
1489030,1136133
1085994,1136133
1085994,1136133
1133161,1136133
1176859,1136133
1136133,1369641
3536806,1136133
624846,1136133
1136133,722615
2839847,1136133
3670245,1136133
631900,1136133
767453,1136133
1136133,1489030
1136133,520343
1136133,798204
1136133,875748
1489030,1136133
1039584,1136133
3625045,1136133
1136133,722768
1136133,3479783
1136133,1590659
1136133,1039584
3340243,1136133
1489905,1136133
1136133,737749
3340243,1136133
1489030,1136133
709193,1136133
1136133,2617587
767453,1136133
1489278,1136133
1136133,1063190
1489030,1136133
1136133,1489030
520343,1136133
1136133,715299
1085994,1136133
1136133,2271124
624846,1136133
1136133,715299
1136133,624846
1136133,1354068
1136133,1176972
1136133,876095
1136133,624846
1136133,1133690
1138727,1756525
1138727,8423411
1138727,1756525
1138727,1466814
1138727,1850974
1138727,1526866
1138727,351837
1138727,659049
1138727,1075361
1138727,2511839
1138727,707142
1138727,1075361
1138727,1075361
1138727,1075361
1138727,1075361
1138727,1505319
1138727,629565
1138727,1312170
1138727,1075361
1138727,1089031
1138727,1312170
1138727,1075361
1138727,538499
1138727,2344088
1138727,2344088
1138727,1075361
1138727,2385790
1138727,307951
1138727,1143987
1138727,1136172
1138727,1075361
1138727,351837
1075361,1138727
1138727,1263637
1138727,1263637
1143987,1138727
1138727,351837
1138727,629565
1138727,629565
1138727,1075361
1138727,196237
1138727,1136172
1138727,196237
1138727,353628
1138727,508484
1138727,508484
1138727,520343
1138727,1075361
1138727,351837
1138727,629565
1138727,968050
1138727,1075361
1138727,1075361
1138727,1075361
1138727,1075361
1138727,1075361
508484,1138727
1138727,1136172
1138727,1136172
1138727,1136172
1138727,196237
1138727,1075361
1138727,353628
1138727,1075361
353628,1138727
1138727,1075361
1138727,629565
1138727,1075361
1138727,629565
1138727,629565
1138727,629565
1138727,1075361
1138727,351837
3021008,1138727
1138727,220252
1138727,1075361
1138727,351837
1138727,1075361
1138727,351837
1138727,351837
1138727,1136172
1138727,1075361
1138727,1075361
1138727,629565
1138727,1136172
1138727,1143987
1756525,1138727
1756525,1138727
1312170,1138727
780025,1138727
508484,1138727
562218,1138727
1138727,629565
1138727,351837
1138727,629565
1138727,629565
1138727,307951
1138727,1136172
1138727,1075361
1138727,1075361
1030453,1138727
1138727,351837
1138727,629565
1512522,1138727
1143987,1138727
1138727,1075361
353628,1138727
1138727,1756525
1717229,1138727
2697728,1138727
1138727,1075361
508484,1138727
508484,1138727
1138727,1136172
1138727,351837
1138727,629565
1138727,1075361
1138727,1075361
1138727,508484
1138727,579165
1138727,1136172
1138727,629565
1138727,1171893
435559,1138727
1138727,1075361
1756525,1138727
1138727,353628
1138727,629565
1138727,629565
1138727,1075361
1138727,351837
1138727,1136172
2362689,1138727
1138727,629565
2362689,1138727
1138727,351837
1138727,1143987
1138727,1143987
1138727,351837
1138727,1136172
1138727,629565
1138727,1075361
1138727,185010
508484,1138727
1138727,780025
1138727,353628
1138727,1143987
1138727,353628
353628,1138727
1138727,1136172
1138727,1143987
1138727,508484
430256,1138727
1138727,1573332
1138727,430256
1138727,1312170
1138727,1263637
1138727,630407
629565,1138727
754817,1138727
508484,1138727
516080,1138727
1279315,1142561
587686,1142561
1142561,1327432
1142561,3146923
4123901,1142561
1884976,1142561
4123901,1142561
4123901,1142561
1884976,1142561
1142561,1121689
1121689,1142561
750186,1142561
744656,1142561
633726,1142561
1142561,349296
1143869,1695775
1143869,871562
1143869,1620924
1143869,3392918
1179528,1143869
1143869,871562
1143869,716396
1143869,1179528
1143869,1620924
1143869,4714811
1515410,1143869
1179528,1143869
1949741,1143869
716396,1143869
1143869,1949741
871562,1143869
1695775,1143869
1143869,871562
1143869,1695775
1143869,1695775
1143869,1695775
1695775,1143869
871562,1143869
1135300,1143869
871562,1143869
1695775,1143869
1143869,871562
1143869,1382397
1143869,1382397
1143869,1763583
629209,1143869
1179528,1143869
1143869,1179528
1143869,1110322
1143869,1695775
1143869,1695775
1143869,1695775
1143869,1695775
1143869,871562
1143869,1949741
1949741,1143869
1143869,855335
1143869,1695775
1143869,1695775
1143869,629209
1143869,1179528
1179528,1143869
463809,1143869
1143869,1695775
629209,1143869
1143869,6705969
1695775,1143869
1143869,1695775
1695775,1143869
1143869,1695775
1143869,1110322
1143869,1110322
1695775,1143869
1695775,1143869
1143869,404535
716396,1143869
1143869,855335
1143869,1179528
1143869,629209
1143869,871562
1143869,871562
1143869,1179528
1143869,1179528
1949741,1143869
871562,1143869
1695775,1143869
1143869,1695775
1143869,1110322
1143869,1949741
1949741,1143869
871562,1143869
1143869,1695775
1143869,1949741
1695775,1143869
1143869,1110322
2378088,1143869
1143869,1695775
1143869,1237910
1695775,1143869
1143869,1695775
1143869,1949741
1695775,1143869
1143869,1695775
1143869,1949741
1695775,1143869
1143869,1382397
1143869,1695775
1143869,1695775
1143869,1620924
1143869,1695775
1143869,1695775
1143869,2403698
1143869,496168
1143869,1949741
1143869,1695775
1143869,1949741
1143869,1695775
1143869,871562
1143869,1949741
1143869,1695775
1143869,1099150
1143869,871562
1949741,1143869
1143869,1695775
1143869,1695775
1143869,1949741
1143869,716396
1143869,1695775
1143869,1695775
1143869,1949741
1695775,1143869
1143869,1421760
1695775,1143869
1143869,2403698
1143869,1695775
1143869,1179528
1143869,1949741
1695775,1143869
1143869,480379
1179528,1143869
1143869,1695775
1143869,871562
1143869,836813
1143869,3815975
1422005,1143869
1422005,1143869
2956038,1143869
1143869,1382397
1143869,903719
1143869,1052946
1143869,903719
1143869,1382397
1047600,1143869
1689392,1143869
1175487,1143869
1143869,1949741
1143869,1695775
1881699,1143869
1143869,745927
1143869,203911
1143869,1179528
1143869,871562
1695775,1143869
1143869,1949741
1143869,1949741
1143869,1695775
1143869,1099158
1143869,1422005
1179528,1143869
3385264,1143869
1143869,1949741
871562,1143869
1695775,1143869
1143869,1422005
1143869,3702296
1110322,1143869
1695775,1143869
1695775,1143869
1382397,1143869
1143869,1695775
1143869,2452690
1653764,1143869
1695775,1143869
1143869,1695775
1143869,1695775
1695775,1143869
1143869,1382397
1143869,1695775
1422005,1143869
1382397,1143869
2956038,1143869
1143869,871562
1695775,1143869
1143869,1695775
1695775,1143869
1143869,2452690
1143869,1695775
1382397,1143869
941327,1143869
2361714,1143869
1695775,1143869
1382397,1143869
1695775,1143869
1143869,2824488
871562,1143869
2956038,1143869
871562,1143869
1143869,577844
2824488,1143869
791611,1143869
1143869,2452690
1143869,1695775
1143869,3495989
1143869,871562
1052946,1143869
1143869,836813
1382397,1143869
1695775,1143869
1382397,1143869
1143869,1695775
1143869,1695775
1143869,1949741
1695775,1143869
1143869,1535231
1143869,1695775
1382397,1143869
871562,1143869
1695775,1143869
2418653,1143869
1110322,1143869
1110322,1143869
1695775,1143869
1143869,1110322
1143869,1949741
1143869,1695775
1143869,871562
1143869,1620924
1143869,1110322
1143869,1620924
1143869,871562
871562,1143869
1695775,1143869
1143869,672632
1143869,1949741
1949741,1143869
1143869,1620924
1143869,1949741
1143869,1695775
1143869,1695775
1009915,1143869
1695775,1143869
1695775,1143869
1143869,1695775
1143869,1695775
1030092,1143869
1143869,1695775
629209,1143869
1143869,924269
1143869,1695775
1143869,1695775
1695775,1143869
1143869,1695775
1695775,1143869
1695775,1143869
1143869,836813
1143869,1695775
1143869,1179528
672632,1143869
1695775,1143869
871562,1143869
871562,1143869
1695775,1143869
1494655,1143869
1143869,1140492
1143869,995115
1143869,1404256
1515410,1143869
855335,1143869
1143869,599640
1149087,739977
201233,1149087
1149087,1390412
1149087,1390412
2509456,1149087
1473362,1149087
2509456,1149087
